text,label
"SBI Group has increased its stake in HDFC Asset Management, Savita Oil, GAIL, and Granules India. The company now holds significant equity shares in these firms, boosting its influence in various sectors.",POSITIVE
"NLC India Ltd. signed an MoU with Punjab National Bank, Union Bank of India, and State Bank of India. The agreement is for the empanelment of corporate salary accounts for NLCIL employees.",POSITIVE
Oman India Joint Investment Fund appoints Satish Chavva as CEO. OIJIF is backed by Oman Investment Authority and State Bank of India.,NEUTRAL
RTA compliance with SEBI Regulation 74(5) ensures proper handling of securities dematerialization. SEBI's 2018 regulation mandates periodic compliance reporting by Depository Participants.,NEUTRAL
"State Bank of India's economists predict a 75-100 basis point rate cut by March 2026. Retail inflation is expected to decrease to 3.8% by Q4 FY25, with further declines in FY26.",POSITIVE
"Inflation in India may stay below 4% in early FY26, marking a rare consecutive low. US tariffs could lead to dumping in India, reducing inflation further.",POSITIVE
"Market sentiment is volatile amid global trade worries, leading to a sell-off in major indices. Domestic-focused sectors like financials and autos show resilience despite global uncertainties.",NEUTRAL
"State Bank of India has shown significant market activity with recent declines and high volatility. Despite short-term challenges, SBI maintains a strong long-term growth trajectory, with substantial gains over three and five years.",NEUTRAL
"MUFG Bank is nearing a deal to acquire a stake in Yes Bank, valuing it at $6.5-7 billion. MUFG plans to initially buy SBI's stake in Yes Bank, potentially acquiring a majority stake later.",POSITIVE
"Bank of India Limited's share price has soared 225% in five years, with strong EPS growth of 49% per year. Despite strong earnings growth, the market remains apprehensive with a low P/E ratio of 5.96.",NEUTRAL
"Enforcement Directorate attached assets worth Rs 156.33 crore linked to Lakshmi Precision Screws Ltd for loan default of Rs 176.70 crore from Canara Bank and SBI. Investigations revealed fraudulent activities involving false stock statements and fund diversion, causing significant financial losses.",POSITIVE
"Ketan Parekh was arrested by CBI for defrauding Bank of India of ₹130 crore through fraudulent pay orders. His arrest caused a dramatic stock market crash, with significant declines in stocks like HFCL, Global Telesystems, and Zee Telefilms.",NEUTRAL
"India faces a unique opportunity to expand its share of the US market due to tariffs on Chinese goods. The SBI suggests enhancing PLI schemes to capitalize on this shift. The current PLI scheme faces execution challenges, with only a small portion of allocated funds disbursed and several sectors underperforming.",POSITIVE
"Bajaj Finance gains 2.3% over 4 days, showcasing strong NBFC performance. Market cap at Rs 5.6L crore; P/E ratio 31.8; outperforms Sensex consistently.",POSITIVE
"Hudco and Bajaj Finance withdrew bond sales due to rising yields and higher borrowing costs. Benchmark 10-year govt bond yields surged to 6.6%, impacting corporate and state borrowing.",NEGATIVE
"Jefferies sees mixed trends in NBFCs for Q1FY26, with gold loan firms like Muthoot showing ~90% profit growth, while auto and affordable housing lenders face stress. Top picks include Bajaj Finance (22% upside), Cholamandalam, Shriram Finance, and Muthoot, with NIMs expected to expand from Q2FY26.",POSITIVE
"Bajaj Finance last traded at ₹899.8 with a market cap of ₹558,322.6 Cr. Key indicators: P/E ratio 32, EPS 28.04; volume 4.56M as of 2:32 PM IST, 19 Aug 2025.",NEUTRAL
"Bajaj Finance surged 30.5% in 2025, driven by GST reform prospects and India's credit rating upgrade. Analysts forecast gains past Rs 1,000, citing lower EMIs, cheaper funding, and technical momentum.",POSITIVE
"SBI, HDFC, Bajaj Finance, and others rallied after S&P upgraded India's rating to BBB. Banking stocks gained from GST slab cuts, boosting consumer spending, deposits, and credit growth.",POSITIVE
S&P Global upgraded Bajaj Finance's credit rating to BBB Stable/A-2 from BBB+ Positive/A-3. Upgrade reflects India's sovereign rating revision; Bajaj Finance maintains strong capital position with 18.9% RAC ratio.,POSITIVE
"Bajaj Finance certified payment of Rs. 10,804.3 lakhs in interest and Rs. 1,57,500 lakhs in NCD redemption. Interest and redemption payments were made on August 8, 2025, as per SEBI regulations.",NEUTRAL
"NBFCs, including Bajaj Finance, face rising NPAs in microfinance, credit cards, and MSME sectors. Concerns mount as Kotak Mahindra, IndusInd Bank, and smaller NBFCs report stress in unsecured loans.",NEGATIVE
"Bajaj Finance trades at 880; market cap ₹547,602.93 Cr; P/E 31.4; EPS ₹28.04. Volume 8,473; live updates cover key metrics for confident investment decisions.",NEUTRAL
"Bajaj Finance certifies timely payment of Rs.37,778.7 lakhs interest on NCDs, net of TDS. Interest payment was due on 31 July 2025, with record date set as 16 July 2025.",NEUTRAL
"Bajaj Finance raised INR10 billion via non-convertible debentures allotment. The allotment was conducted on a private placement basis, per Wednesday filing.",POSITIVE
"Bajaj Finance plans to raise ₹15B via bonds maturing in 3 years 2 months. Includes ₹10B greenshoe option, as reported by three bankers.",NEUTRAL
Bajaj Finance's new Commercial Paper listed on BSE Debt segment. The securities were issued through a private placement starting today.,NEUTRAL
"Sensex fell 407.5 points to 81,776.7, driven by Bajaj Finance's decline. Persistent foreign fund outflows and weak Asian markets hit investor sentiment.",NEGATIVE
"India's benchmarks fall, led by Bajaj Finance on asset quality concerns. Investors assess India-UK trade pact reducing goods tariffs.",NEGATIVE
"IEX shares are banned from F&O trading on 25 July 2025. Stocks mentioned include Bajaj Finance, Anant Raj, RBL Bank, and Tanla Platforms.",NEUTRAL
"Sensex indicates a gap-down start; Cipla, Bajaj Finserv report Q1 results today. India-UK trade deal may impact auto, jewellery, and alcobev stocks; IEX sees major 30% drop.",NEUTRAL
"Bajaj Finance breaks falling trendline resistance, aiming above Rs 1,000. Stock hit Rs 978 on June 9, closed at Rs 968 on July 23, 2025.",POSITIVE
"Bajaj Finance saw a 22% YoY rise in Q1 net profit to Rs 4,765 crore. SBI Life reported 14% growth in Q1 net profit to Rs 594 crore YoY.",POSITIVE
"Bajaj Finance shares fell 5.3% to Rs 908, ranking among top Nifty 50 losers in early trade. Corporate actions include bonus issue, stock split, dividends, AGM disclosures, and rights issue details.",NEGATIVE
Bajaj Finance Q1 results and UK-India trade deal highlight market updates. Investors await potential bullish momentum after recent market breather.,NEUTRAL
"Bajaj Finance held its Q1 FY26 earnings call on Jul 24, 2025. The event was scheduled at 08:05 PM IST, as per MarketScreener India.",NEUTRAL
"Bajaj Finance reported Q1 FY25 revenue of INR 195,277.4M, up from INR 161,023.1M.",POSITIVE
"Bajaj Finance approved issuing 81,95,345 equity shares under its ESOP 2009. The Board meeting on 24 July 2025 ran from 1:15 PM to 3:15 PM.",NEUTRAL
"SBI Life, Bajaj Finance, and others report Q1 results today; Infosys, Tata Consumer shares to react. Key firms include Nestle India, ACC, Mphasis, Canara Bank, Indian Energy Exchange, and Adani Energy Solutions.",NEUTRAL
"Bajaj Finance trades at ₹960.55 with a market cap of ₹5,98,249.4 Cr. PE ratio stands at 35.9, EPS at ₹26.8; volume recorded at 16,71,949.",NEUTRAL
"Hindalco and PNB trend bullish; Dixon shows 2.88% gain, while Colgate drops 3.49%. Nestle and Bajaj Finance earnings reports may influence market dynamics.",NEUTRAL
"Paytm, IRFC, Dixon, ZEEL, and ideaForge to announce Q1 results; Eternal's Q1 profit fell 90% YoY. Titan to acquire 67% of Dubai's Damas; Dolly Khanna raised stake in Mangalore Chemicals.",NEUTRAL
"Bajaj Finance MD Anup Saha resigns after four months in role. Rajeev Jain returns to the position, company announces on Monday.",NEGATIVE
"Wipro, Bajaj Finance, GMDC, Yes Bank show RSI trending up as of July 18. RSI crossing 50 indicates strengthening momentum, suggesting potential buying opportunities.",POSITIVE
"Nifty closed 0.6% lower at 24,968.40; Q1 results from major firms like Infosys, Reliance, and ICICI Bank to impact sentiment. Corporate actions, IPOs, FII/DII activity, rupee movement, and crude oil prices to steer markets this week.",NEUTRAL
"Q1 FY26 earnings season heats up with 95 firms, including Infosys, Zomato, Paytm, Bajaj Finance, and Nestlé, announcing results. Day-wise highlights include UltraTech Cement, Havells, Dixon, Tata Chemicals, Bajaj Finserv, and Kotak Mahindra Bank updates this week.",NEUTRAL
"Bajaj Finance Ltd redeemed commercial paper worth ₹1,000 crore on its maturity date, 17 July 2025. The redemption aligns with SEBI's guidelines for commercial paper issuance and listing.",NEUTRAL
"Bajaj Finance trades at Rs 923.25 with a market cap of Rs 5,72,801.9 Cr. PE ratio stands at 34.4, EPS at 26.8, with updated data as of 17 Jul 2025.",NEUTRAL
"Bajaj Finance traded at 941.0, with market cap of Rs 584,515.8 Cr. Key metrics: P/E ratio 35.1, EPS 26.8, real-time updates available.",NEUTRAL
"Bajaj Finance to raise INR15 billion via private placement of NCDs. Board approval granted for the debenture allotment, per Tuesday filing.",POSITIVE
Bajaj Finance allocates NCDs valued at ₹15 billion.,POSITIVE
"Bajaj Finance allots 1.5 lakh NCDs valued at Rs. 1,500 crore on 8 July 2025. Debentures mature on 10 July 2028, offering a 7.11% annual coupon rate.",POSITIVE
"Bajaj Finance aims to raise up to ₹30B via 3-year bonds, including ₹20B greenshoe option. The bonds will mature in three years and two days, as per bankers.",NEUTRAL
"Bajaj Finance rebounds 1.82% after 2-day dip; YTD gain 35.76%. Outperformed Sensex with 30.4% 1-year return, 1568.6% in a decade.",POSITIVE
"Bajaj Finance FY25 results show revenue at ₹370.2b (+17%), net income ₹166.4b (+15%), EPS ₹26.89. Revenue forecast to grow 25% annually vs. 21% for Consumer Finance industry; shares down 4.3% week-on-week.",NEUTRAL
"Sensex fell 170.2 pts, Nifty50 slid 48.1 pts amid volatile session; auto gains limited losses. Stocks to watch: M&M, TechM, Nestle India, IEX, Bajaj Finance; earnings season awaited.",NEUTRAL
Bajaj Finance's new loans rose 23% YoY in Q1 FY26 to 13.49M. AUM for Bajaj Finance also surged 25% YoY in the same period.,POSITIVE
"Bajaj Finance led NIFTY 50 losers, dropping 1.7% to Rs 907.3 intraday. Kotak Mahindra fell 1.3% to Rs 2,141.8; Bajaj Finserv down 1.1% to Rs 1,986.5.",NEGATIVE
"Bajaj Finance traded at ₹908.05 with a market cap of ₹573578.7 Cr. Key metrics: P/E ratio 34.5, EPS 26.8; volume stood at 943770 as of 03 Jul 2025.",NEUTRAL
"Sensex falls 260 points, Nifty below 25,500; Bajaj Finance leads laggards. Bajaj Finserv, Eternal, and L&T also among top laggards.",NEGATIVE
"HDB Financial Services debuts as 8th most valuable NBFC with Rs 70K crore m-cap, listing at 13% premium. Emkay Global rates HDB a Buy, citing granular lending model; target price Rs 900, 22% upside from Rs 740 IPO band.",NEUTRAL
"Bajaj Finance to hold board meeting on July 24, 2025, to approve Q1 FY25 results. Trading window for Bajaj Finance securities closed from July 1 to July 26, 2025.",NEUTRAL
"BPCL evaluation revised amid BSE 100's rise by 0.29 recently, 0.98 over 5 days. Shree Cement gains 2.38%, Colgate Palmolive drops 2.55%; Axis Bank, Bajaj Finance turn bullish.",POSITIVE
"Bajaj Finance trades at ₹915.5 with market cap ₹284,458.9 Cr, P/E 17.1. EPS stands at ₹53.55; volume 5,870,597. Updates as of 8:43 AM, 24 Jun 2025.",NEUTRAL
"Nifty 50 dragged by HDFC Bank (-9.36 pts), Kotak (-4.33 pts), JSW Steel (-2.65 pts). Bajaj Finance, NTPC, and Bharti Airtel also contributed to index decline; EPS rose from 6.36 to 7.85.",NEGATIVE
